document_id,question_id,exact_match,partial_f1,bleu,rouge1,rouge2,rougeL,bert_precision,bert_recall,bert_f1,adoc_supported,asum_supported,adoc_clarity,adoc_accuracy,asum_clarity,asum_accuracy,consistency
77,1,0,0.426229508,0.171756065,0.452380952,0.219512195,0.380952381,0.889345407,0.898654401,0.893975675,No,Yes,2,2,4,5,Identical-Say the same thing
77,2,0,0.571428571,0.371281799,0.625,0.384615385,0.575,0.91023016,0.908177972,0.909202933,No,Yes,2,2,4,5,Identical-Say the same thing
77,3,0,0.130434783,0.009387003,0.078947368,0,0.078947368,0.801097274,0.805827498,0.803455412,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
77,4,0,0.352941176,0.026557161,0.268292683,0.05,0.195121951,0.858574748,0.858413517,0.858494043,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
77,5,0,0.457142857,0.094511216,0.444444444,0.136363636,0.288888889,0.857462049,0.876833081,0.867039382,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
77,6,0,0.260869565,0.104580227,0.206896552,0.094117647,0.206896552,0.832044303,0.834126115,0.833083928,No,Yes,2,2,4,5,Identical-Say the same thing
77,7,0,0.292682927,0.095762485,0.212765957,0.177777778,0.212765957,0.825954676,0.939731777,0.879177392,No,Yes,2,2,4,5,Identical-Say the same thing
77,8,0,0.216216216,0.03560572,0.119402985,0.061538462,0.119402985,0.826532364,0.823390365,0.824958384,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
77,9,0,0.279069767,0.135347294,0.181818182,0.106666667,0.181818182,0.827402115,0.854167461,0.840571761,No,Yes,2,2,4,5,Identical-Say the same thing
77,10,0,0.136363636,0.009728159,0.125,0,0.125,0.807844043,0.806212902,0.807027638,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
77,11,0,0.8,0.855586855,0.935064935,0.933333333,0.935064935,0.924414635,0.928859055,0.92663157,No,Yes,2,2,4,5,Identical-Say the same thing
77,12,0,0.24,0.032231791,0.178571429,0.074074074,0.142857143,0.841960907,0.840958297,0.841459274,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
77,13,0,0.342857143,0.098028625,0.25974026,0.106666667,0.25974026,0.8173666,0.843385279,0.830172181,No,Yes,2,2,4,5,Identical-Say the same thing
77,14,0,0.352941176,0.111430932,0.38961039,0.186666667,0.38961039,0.845846295,0.869818151,0.857664764,No,Yes,2,2,4,5,Identical-Say the same thing
77,15,0,0.307692308,0.111430932,0.342105263,0.135135135,0.342105263,0.844500303,0.85695374,0.850681484,No,Yes,2,2,4,5,Identical-Say the same thing
78,1,0,0.379310345,0.144143569,0.395348837,0.166666667,0.325581395,0.859762013,0.857088208,0.858422995,No,Yes,2,2,4,5,Identical-Say the same thing
78,2,1,1,1,1,1,1,0.999999762,0.999999762,0.999999762,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
78,3,0,0.111111111,0.007545844,0.117647059,0,0.117647059,0.829488456,0.851654649,0.840425432,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
78,4,0,0.380952381,0.126094839,0.23880597,0.153846154,0.23880597,0.869976938,0.838627934,0.854014874,No,Yes,2,2,4,5,Identical-Say the same thing
78,5,0,0.31884058,0.070666288,0.329411765,0.072289157,0.211764706,0.849558413,0.869749308,0.859535336,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
78,6,0,0.492753623,0.086527738,0.428571429,0.146341463,0.285714286,0.8688187,0.856367707,0.862548292,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
78,7,0,0.450704225,0.244673515,0.419753086,0.253164557,0.271604938,0.870142817,0.878239453,0.87417239,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
78,8,0,0.266666667,0.089835777,0.208333333,0.173913043,0.208333333,0.850919843,0.953001142,0.89907217,No,Yes,2,2,4,5,Identical-Say the same thing
78,9,0,0.307692308,0.091728095,0.212765957,0.177777778,0.212765957,0.84656024,0.946253717,0.893635154,No,Yes,2,2,4,5,Identical-Say the same thing
78,10,0,0.133333333,0.009012794,0.048780488,0,0.048780488,0.812309146,0.814552188,0.813429117,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
78,11,0,0.23255814,0.091685599,0.253164557,0.103896104,0.253164557,0.810103953,0.821828306,0.815923989,No,Yes,2,2,4,5,Identical-Say the same thing
78,12,0,0.857142857,0.091728095,0.217391304,0.181818182,0.217391304,0.845030963,0.901317835,0.872267306,No,Yes,2,2,4,5,Identical-Say the same thing
78,13,0,0.111111111,0.010145917,0.083333333,0,0.083333333,0.817466974,0.823301017,0.820373595,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
78,14,0,0.260869565,0.010869259,0.25,0,0.125,0.83340615,0.84379065,0.838566244,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
78,15,0,0.615384615,0.409604707,0.651162791,0.452380952,0.441860465,0.890728712,0.885908842,0.88831228,No,Yes,2,2,4,5,Identical-Say the same thing
79,1,0,0.298507463,0.121209811,0.302325581,0.119047619,0.23255814,0.865790248,0.862543821,0.864163935,No,Yes,2,2,4,5,Identical-Say the same thing
79,2,1,1,1,1,1,1,0.999999881,0.999999881,0.999999881,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
79,3,0,0.117647059,0.013808252,0.142857143,0,0.142857143,0.874781251,0.858711481,0.86667186,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
79,4,0,0.338461538,0.062531861,0.35,0.076923077,0.25,0.864847302,0.864769459,0.864808381,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
79,5,0,0.24137931,0.119190868,0.273972603,0.14084507,0.191780822,0.841365337,0.8470155,0.844180942,No,Yes,2,2,4,5,Identical-Say the same thing
79,6,0,0.52173913,0.174991439,0.233333333,0.172413793,0.233333333,0.862238526,0.859885752,0.8610605,No,Yes,2,2,4,5,Identical-Say the same thing
79,7,0,0.4,0.508807113,0.607594937,0.493506494,0.582278481,0.873073041,0.909862399,0.891088188,No,Yes,2,2,4,5,Identical-Say the same thing
79,8,0,0.405797101,0.061449503,0.313253012,0.098765432,0.21686747,0.864843488,0.870498419,0.867661715,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
79,9,0,0.538461538,0.274016616,0.512820513,0.315789474,0.487179487,0.909496188,0.917730391,0.913594663,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
79,10,0,0.491803279,0.234692806,0.536585366,0.275,0.414634146,0.898111999,0.888784647,0.893423915,No,Yes,2,2,4,5,Identical-Say the same thing
79,11,0,0.575,0.256321552,0.568181818,0.279069767,0.431818182,0.917263687,0.92565614,0.92144084,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
79,12,0,0.5,0.201105965,0.49382716,0.202531646,0.395061728,0.898974895,0.899904847,0.899439633,No,Yes,2,2,4,5,Identical-Say the same thing
79,13,0,0.195121951,0.019868341,0.184210526,0.027027027,0.184210526,0.815809071,0.814802229,0.815305352,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
79,14,0,0.129032258,0.008735386,0.056338028,0,0.056338028,0.815610409,0.82813704,0.821826041,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
79,15,0,0.441176471,0.035628528,0.395061728,0.101265823,0.271604938,0.887773573,0.880665898,0.884205461,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
80,1,0,0.121212121,0.010729666,0.126582278,0,0.101265823,0.848791361,0.862101436,0.855394602,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
80,2,0,0.369230769,0.069236923,0.365853659,0.1,0.243902439,0.858381033,0.877683759,0.867925107,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
80,3,0,0.34375,0.051791874,0.325581395,0.119047619,0.23255814,0.867978632,0.880883873,0.874383628,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
80,4,0,0.363636364,0.116553078,0.367816092,0.117647059,0.252873563,0.858206749,0.858780742,0.858493626,No,Yes,2,2,4,5,Identical-Say the same thing
80,5,0,0.567164179,0.285863744,0.558139535,0.285714286,0.441860465,0.917631447,0.923441648,0.920527399,No,Yes,2,2,4,5,Identical-Say the same thing
80,6,0,0.567164179,0.218264305,0.516853933,0.275862069,0.292134831,0.893241525,0.899100125,0.896161258,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
80,7,0,0.461538462,0.166287005,0.512195122,0.25,0.43902439,0.87034893,0.851175964,0.860655665,No,Yes,2,2,4,5,Identical-Say the same thing
80,8,0,0.508474576,0.172638992,0.481927711,0.222222222,0.337349398,0.88939029,0.901429236,0.895369291,No,Yes,2,2,4,5,Identical-Say the same thing
80,9,0,0.430769231,0.212167183,0.530120482,0.37037037,0.481927711,0.907515049,0.900290489,0.903888345,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
80,10,0,0.49122807,0.260787084,0.447058824,0.265060241,0.4,0.887119949,0.898830116,0.892936647,No,Yes,2,2,4,5,Identical-Say the same thing
80,11,0,0.394366197,0.2041463,0.43956044,0.269662921,0.285714286,0.901152134,0.890816152,0.895954311,No,Yes,2,2,4,5,Identical-Say the same thing
80,12,0,0.375,0.121925503,0.368421053,0.135135135,0.368421053,0.833207369,0.865359664,0.848979175,No,Yes,2,2,4,5,Identical-Say the same thing
80,13,0,0.064516129,0.008970719,0.0625,0,0.0625,0.817175448,0.81091392,0.814032614,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
80,14,0,0.576271186,0.369500703,0.613333333,0.410958904,0.32,0.893742919,0.875422895,0.884488046,No,Yes,2,2,4,5,Identical-Say the same thing
80,15,0,0.612903226,0.305823569,0.506329114,0.363636364,0.405063291,0.898459494,0.897482753,0.897970855,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
81,1,0,0.55,0.342709819,0.466666667,0.386363636,0.444444444,0.897155762,0.892306328,0.894724488,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
81,2,1,1,1,1,1,1,0.999999762,0.999999762,0.999999762,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
81,3,0,0.25,0.005763564,0.153846154,0,0.076923077,0.829764605,0.810157776,0.819844007,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
81,4,0,0.8,0.136167692,0.178571429,0.148148148,0.178571429,0.817999363,0.888963163,0.852006137,No,Yes,2,2,4,5,Identical-Say the same thing
81,5,0,0.184615385,0.039819642,0.16,0.02739726,0.106666667,0.815792561,0.831881285,0.823758364,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
81,6,0,0.430769231,0.189703606,0.43373494,0.24691358,0.313253012,0.894962192,0.888990402,0.891966343,No,Yes,2,2,4,5,Identical-Say the same thing
81,7,0,0.301369863,0.084961433,0.252873563,0.117647059,0.183908046,0.840364337,0.859350383,0.849751353,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
81,8,0,0.102564103,0.010581876,0.148148148,0,0.148148148,0.809988856,0.814321816,0.812149525,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
81,9,0,0.301369863,0.043779949,0.295454545,0.093023256,0.181818182,0.868606806,0.857657373,0.86309737,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
81,10,0,0.28125,0.022450865,0.266666667,0.02739726,0.16,0.833214045,0.840137184,0.836661279,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
81,11,0,0.235294118,0.011685094,0.225,0.025641026,0.15,0.830171764,0.830351651,0.830261707,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
81,12,0,0.459459459,0.216636312,0.431818182,0.209302326,0.295454545,0.881937742,0.885864079,0.88389653,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
81,13,0,0.285714286,0.109033166,0.256410256,0.105263158,0.256410256,0.821987271,0.84007895,0.830934584,No,Yes,2,2,4,5,Identical-Say the same thing
81,14,0,0.227272727,0.057085418,0.148148148,0.050632911,0.148148148,0.831246674,0.834195793,0.83271867,No,Yes,2,2,4,5,Identical-Say the same thing
81,15,0,0.285714286,0.114170837,0.3,0.128205128,0.3,0.823711455,0.837141395,0.830372095,No,Yes,2,2,4,5,Identical-Say the same thing
82,1,0,0.430769231,0.047763063,0.430379747,0.077922078,0.227848101,0.863239646,0.857116401,0.860167146,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
82,2,0,0.35483871,0.048682856,0.35,0.076923077,0.25,0.817860961,0.85242486,0.834785283,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
82,3,0,0.407407407,0.116198811,0.405063291,0.12987013,0.278481013,0.872575045,0.868547201,0.870556474,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
82,4,0,0.395061728,0.159753113,0.431818182,0.23255814,0.25,0.876652479,0.85834676,0.86740309,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
82,5,0,0.195121951,0.022754315,0.202531646,0.025974026,0.202531646,0.814588845,0.819981992,0.817276537,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
82,6,0,0.278481013,0.022099552,0.302325581,0.047619048,0.209302326,0.853863955,0.861460567,0.857645452,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
82,7,0,0.289855072,0.028612036,0.243902439,0.075,0.195121951,0.851235688,0.826054931,0.838456273,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
82,8,0,0.576271186,0.221986162,0.615384615,0.315789474,0.512820513,0.883112609,0.866715431,0.87483716,No,Yes,2,2,4,5,Identical-Say the same thing
82,9,0,0.705882353,0.104999015,0.243902439,0.205128205,0.243902439,0.836763799,0.898119748,0.86635679,No,Yes,2,2,4,5,Identical-Say the same thing
82,10,0,0.526315789,0.133244592,0.494117647,0.21686747,0.305882353,0.879551709,0.871553779,0.875534415,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
82,11,0,0.246153846,0.058637707,0.219512195,0.05,0.146341463,0.825009108,0.830068111,0.827530861,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
82,12,0,0.409090909,0.113420833,0.307692308,0.105263158,0.256410256,0.816478014,0.835438192,0.825849295,No,Yes,2,2,4,5,Identical-Say the same thing
82,13,0,0.47761194,0.201143944,0.523809524,0.219512195,0.357142857,0.883939743,0.878350019,0.881136,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
82,14,0,0.666666667,0.449356717,0.64516129,0.505494505,0.47311828,0.926405191,0.924634278,0.92551893,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
82,15,0,0.405797101,0.173772616,0.426966292,0.229885057,0.292134831,0.874138951,0.881537795,0.877822816,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
83,1,0,0.388888889,0.106295961,0.173913043,0.119402985,0.173913043,0.817575395,0.837960958,0.82764262,No,Yes,2,2,4,5,Identical-Say the same thing
83,2,0,0.583333333,0.176983224,0.578313253,0.320987654,0.481927711,0.893850088,0.924967289,0.909142494,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
83,3,0,0.596491228,0.371656785,0.56097561,0.375,0.463414634,0.930279791,0.926349401,0.928310454,No,Yes,2,2,4,5,Identical-Say the same thing
83,4,0,0.349206349,0.022188757,0.372093023,0.047619048,0.209302326,0.862235487,0.866384625,0.864305139,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
83,5,0,0.328358209,0.038892565,0.295454545,0.046511628,0.227272727,0.863993764,0.858311534,0.861143291,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
83,6,0,0.454545455,0.288612061,0.418604651,0.261904762,0.395348837,0.875654221,0.888868034,0.882211626,No,Yes,2,2,4,5,Identical-Say the same thing
83,7,0,0.31372549,0.025874436,0.23255814,0.071428571,0.209302326,0.834430218,0.836222053,0.835325122,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
83,8,0,0.436363636,0.18692497,0.519480519,0.266666667,0.38961039,0.865963757,0.877721846,0.871803164,No,Yes,2,2,4,5,Identical-Say the same thing
83,9,0,0.358208955,0.040321466,0.329113924,0.077922078,0.227848101,0.852933586,0.873009205,0.86285466,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
83,10,0,0.7,0.37704452,0.682352941,0.385542169,0.564705882,0.925503969,0.927145839,0.926324189,No,Yes,2,2,4,5,Identical-Say the same thing
83,11,0,0.363636364,0.546050103,0.575,0.564102564,0.575,0.877160907,0.910299003,0.893422842,No,Yes,2,2,4,5,Identical-Say the same thing
83,12,0,0.333333333,0.129394284,0.202531646,0.103896104,0.202531646,0.82371515,0.865726411,0.844198406,No,Yes,2,2,4,5,Identical-Say the same thing
83,13,0,0.579710145,0.293629509,0.606741573,0.298850575,0.426966292,0.909600139,0.910736322,0.910167873,No,Yes,2,2,4,5,Identical-Say the same thing
83,14,0,0.3,0.121925503,0.25974026,0.106666667,0.25974026,0.823780358,0.85168612,0.837500811,No,Yes,2,2,4,5,Identical-Say the same thing
83,15,0,0.552631579,0.272015753,0.581395349,0.30952381,0.488372093,0.921422482,0.926388979,0.923899055,No,Yes,2,2,4,5,Identical-Say the same thing
84,1,0,0.369230769,0.088075903,0.418604651,0.095238095,0.302325581,0.864970684,0.870356441,0.867655218,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
84,2,0,0.230769231,0.019289319,0.215053763,0.021978022,0.150537634,0.850774169,0.839814901,0.845259011,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
84,3,0,0.347826087,0.08011615,0.282352941,0.096385542,0.188235294,0.877415717,0.879482806,0.878448009,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
84,4,0,0.293333333,0.040163789,0.307692308,0.06741573,0.175824176,0.861604691,0.861191452,0.861397982,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
84,5,0,0.130434783,0.009225955,0.148148148,0,0.148148148,0.814313889,0.811320901,0.812814593,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
84,6,0,0.235294118,0.039865152,0.197530864,0.050632911,0.148148148,0.84615773,0.838545203,0.84233427,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
84,7,0,0.457142857,0.124874431,0.5,0.219512195,0.333333333,0.887513638,0.879555941,0.883516848,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
84,8,0,0.272727273,0.100695859,0.12345679,0.101265823,0.12345679,0.828474641,0.857257128,0.842620194,No,Yes,2,2,4,5,Identical-Say the same thing
84,9,0,0.328767123,0.111487939,0.253164557,0.12987013,0.17721519,0.837855816,0.838601232,0.838228405,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
84,10,0,0.421052632,0.126931739,0.325581395,0.19047619,0.279069767,0.845898986,0.843999803,0.844948351,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
84,11,0,0.557377049,0.297209687,0.597701149,0.352941176,0.367816092,0.887887716,0.902194083,0.894983768,No,Yes,2,2,4,5,Identical-Say the same thing
84,12,0,0.19047619,0.018747489,0.173913043,0,0.152173913,0.85728991,0.867699862,0.862463474,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
84,13,0,0.5625,0.274900735,0.43902439,0.325,0.414634146,0.895990193,0.895181179,0.895585537,No,Yes,2,2,4,5,Identical-Say the same thing
84,14,0,0.558823529,0.097719523,0.534883721,0.142857143,0.302325581,0.875249863,0.884169877,0.879687309,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
84,15,0,0.53125,0.182526941,0.475,0.205128205,0.275,0.862529397,0.879681289,0.871020973,No,Yes,2,2,4,5,Identical-Say the same thing
85,1,0,0.15,0.020169154,0.108108108,0.027777778,0.108108108,0.810638487,0.824678004,0.817597985,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,2,0,0.171428571,0.02486253,0.186666667,0.054794521,0.186666667,0.830691934,0.846517444,0.838530004,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,3,0,0.344827586,0.089966487,0.285714286,0.106666667,0.233766234,0.848694742,0.874744058,0.861522555,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,4,0,0.1,0.009648911,0.057142857,0,0.057142857,0.80956018,0.819711685,0.814604282,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,5,0,0.307692308,0.146279611,0.297297297,0.138888889,0.297297297,0.82450968,0.859414339,0.841600299,No,Yes,2,2,4,5,Identical-Say the same thing
85,6,0,0.357142857,0.026615332,0.272727273,0.0625,0.242424242,0.822732806,0.852681994,0.837439716,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,7,0,0.285714286,0.065270556,0.210526316,0.081081081,0.210526316,0.813653111,0.829817653,0.821655869,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,8,0,0.238095238,0.059168075,0.157894737,0.081081081,0.157894737,0.806417584,0.833778441,0.819869757,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,9,0,0.5,0.138694288,0.419753086,0.17721519,0.345679012,0.868873894,0.879248977,0.87403065,No,Yes,2,2,4,5,Identical-Say the same thing
85,10,0,0.162162162,0.018589077,0.082191781,0.028169014,0.082191781,0.801785409,0.816332221,0.808993459,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,11,0,0.189189189,0.009865245,0.168674699,0,0.120481928,0.821712255,0.844873846,0.833132088,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,12,0,0.451612903,0.172278826,0.543209877,0.227848101,0.345679012,0.871359169,0.871552527,0.871455848,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,13,0,0.1,0.01699712,0.084507042,0.028985507,0.084507042,0.802659929,0.818490684,0.810497999,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,14,0,0.139534884,0.010371173,0.077922078,0,0.077922078,0.79758054,0.819400012,0.808343053,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
85,15,0,0.307692308,0.216929722,0.373333333,0.246575342,0.373333333,0.835343242,0.88101989,0.857573748,No,Yes,2,2,4,5,Identical-Say the same thing
86,1,0,0.6875,0.44453824,0.606741573,0.551724138,0.606741573,0.938450277,0.920627236,0.929453373,No,Yes,2,2,4,5,Identical-Say the same thing
86,2,1,1,1,1,1,1,0.999999881,0.999999881,0.999999881,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
86,3,0,0.133333333,0.018724373,0.125,0,0.125,0.856137633,0.868604302,0.862325907,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
86,4,0,0.941176471,0.813928827,0.909090909,0.905660377,0.909090909,0.929958403,0.948499084,0.93913722,No,Yes,2,2,4,5,Identical-Say the same thing
86,5,0,0.23255814,0.017504695,0.166666667,0.024390244,0.119047619,0.823173761,0.83139658,0.827264786,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
86,6,0,0.225806452,0.011176056,0.263157895,0.054054054,0.184210526,0.80482924,0.828096271,0.816296995,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
86,7,0,0.139534884,0.01857882,0.192771084,0.024691358,0.192771084,0.821407318,0.814974785,0.818178415,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
86,8,0,0.333333333,0.022094065,0.279069767,0.023809524,0.186046512,0.861168802,0.869619966,0.865373731,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
86,9,0,0.315789474,0.153609791,0.341463415,0.15,0.341463415,0.844699204,0.838060081,0.841366529,No,Yes,2,2,4,5,Identical-Say the same thing
86,10,0,0.5,0.384594751,0.450704225,0.347826087,0.450704225,0.873520672,0.916439474,0.894465506,No,Yes,2,2,4,5,Identical-Say the same thing
86,11,0,0.47761194,0.232114434,0.494117647,0.265060241,0.4,0.862496674,0.889346421,0.875715792,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
86,12,0,0.246575342,0.021010521,0.285714286,0.048780488,0.19047619,0.843696952,0.859727621,0.851636827,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
86,13,0,0.4,0.048158999,0.442105263,0.150537634,0.231578947,0.849536896,0.86268878,0.856062353,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
86,14,0,0.571428571,0.270857652,0.352941176,0.242424242,0.352941176,0.851195693,0.915283024,0.8820768,No,Yes,2,2,4,5,Identical-Say the same thing
86,15,0,0.285714286,0.111430932,0.311688312,0.106666667,0.311688312,0.838825285,0.855150282,0.846909165,No,Yes,2,2,4,5,Identical-Say the same thing
87,1,0,0.38961039,0.147393916,0.365853659,0.15,0.219512195,0.85937655,0.862329245,0.860850334,No,Yes,2,2,4,5,Identical-Say the same thing
87,2,1,1,1,1,1,1,0.999999881,0.999999881,0.999999881,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
87,3,0,0.32,0.116102183,0.272727273,0.1,0.272727273,0.918141901,0.881559789,0.899479032,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
87,4,0,0.617647059,0.273414254,0.541176471,0.385542169,0.282352941,0.8845855,0.889908314,0.88723892,No,Yes,2,2,4,5,Identical-Say the same thing
87,5,0,0.412698413,0.330954727,0.428571429,0.382352941,0.428571429,0.885930717,0.884914041,0.885422111,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
87,6,0,0.76056338,0.556261066,0.683544304,0.545454545,0.658227848,0.952682853,0.948567867,0.95062089,No,Yes,2,2,4,5,Identical-Say the same thing
87,7,0,0.388059701,0.156376675,0.386363636,0.186046512,0.318181818,0.867911398,0.867840171,0.867875755,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
87,8,0,0.417910448,0.15708963,0.365853659,0.15,0.243902439,0.853764117,0.858120203,0.855936646,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
87,9,0,0.258064516,0.019930427,0.240963855,0,0.120481928,0.841213644,0.83868444,0.839947224,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
87,10,0,0.514285714,0.180551111,0.444444444,0.171428571,0.222222222,0.872912526,0.886951327,0.879875898,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
87,11,0,0.173913043,0.016047998,0.114285714,0.029411765,0.114285714,0.836671114,0.827205718,0.831911564,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
87,12,0,0.324324324,0.124389889,0.342105263,0.135135135,0.342105263,0.832461715,0.838918924,0.835677862,No,Yes,2,2,4,5,Identical-Say the same thing
87,13,0,0.333333333,0.145295808,0.351351351,0.166666667,0.351351351,0.817972422,0.853428125,0.835324168,No,Yes,2,2,4,5,Identical-Say the same thing
87,14,0,0.352941176,0.026805919,0.273972603,0.028169014,0.164383562,0.831952274,0.850441039,0.84109503,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
87,15,0,0.363636364,0.22910372,0.388888889,0.2,0.388888889,0.84584868,0.870860338,0.858172297,No,Yes,2,2,4,5,Identical-Say the same thing
88,1,0,0.185185185,0.026369145,0.222222222,0,0.172839506,0.840640068,0.849636912,0.845114529,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
88,2,1,1,1,1,1,1,0.999999702,0.999999702,0.999999702,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
88,3,0,0.1,0.011922094,0.095238095,0,0.095238095,0.855671346,0.853637993,0.854653478,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
88,4,0,0.421052632,0.139728679,0.434782609,0.208955224,0.347826087,0.864306927,0.885131538,0.874595284,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
